x,y,label
-1.8336719481462298,5.733113387799516,B
0.46654179312828137,5.082582194973672,B
-6.1065264534648485,2.157734736870345,A
-6.093411404584917,1.8757294903316803,A
-0.48975637700902086,5.717453131430712,B
-0.7453756348294848,7.658274910815446,B
-1.31675442948881,4.387832587624532,B
-2.24350087862925,5.89834158709859,B
-1.66991193272105,6.826026646411249,B
0.3961069691710939,4.268193839801142,B
-7.561665069915241,3.5960976614088627,A
-5.806433644877702,4.33585524634848,A
-1.8567268946534732,5.8092067865677155,B
-0.9706663828055431,5.944521438784809,B
-2.776337328244325,6.509059888491869,B
-0.6598459089278532,6.059972234383791,B
-0.9046925347279466,5.509096714651816,B
0.03748802701681253,5.9775096000147565,B
0.2437212064365344,5.928468249310006,B
-4.9927985423172245,1.9178393181641813,A
-7.143847326189469,2.3718305436925347,A
-5.764157580851963,2.7312673617766725,A
-5.685322879672404,3.805656933222783,A
0.3220689236060057,5.082942041484511,B
-0.4808339231694907,4.517728203427524,B
-1.0519809860378384,5.210426736410476,B
-2.9694954233958377,5.797073247548113,B
-1.1140498526317957,6.141608859377617,B
0.6049525817521901,5.373821247525984,B
-6.673653710504118,1.6537352362787585,A
-2.8055941087429437,7.264569324924407,B
-5.656528847955162,1.8957591405230434,A
-2.142349390555223,3.9827785952835515,B
-6.584115835954344,1.0163806873586159,A
-1.838801614834199,5.536883161945884,B
-6.660094583900835,2.0677388206038567,A
-1.7412782250708736,5.293892601856514,B
-5.2162868643097235,0.4209206006016668,A
-1.9764785624429169,4.684397969580242,B
-7.0506580846237235,2.7372553805828774,A
-0.15773148333356968,6.145972937309775,B
-7.579042732344923,3.8651613735688803,A
-5.3058937007373155,2.320083845948963,A
-5.30654613183153,1.390547561331425,A
0.5468939767892316,4.394458967683153,B
-1.9939731731967703,5.599046747795121,B
-5.468703261506549,3.426363491519053,A
-6.012612615975465,1.870720069716848,A
-1.4162462505553333,5.974144905815252,B
-2.40004618524738,4.439102623898303,B
-5.75840697171493,3.3329403769697543,A
-5.705218667371258,-1.121341239828098,A
-7.008453913842444,2.9960966722363573,A
-7.57669553816538,2.568956607123609,A
-5.420426391497957,1.766653942359949,A
-5.806046435615506,2.4274233089920423,A
0.32729752589809347,5.602520099427618,B
-4.139007371583354,1.2995441317738738,A
-1.462644345002349,6.038698192627537,B
-0.5878593274245325,5.907251555827779,B
-1.7154600332554975,6.056738445903051,B
-5.11197780921754,1.650686611318752,A
-5.770285555442578,3.110663590002443,A
-7.238599775902286,1.9302941116698222,A
-6.165851144626658,1.1731811647232455,A
-0.14098498312456154,5.281499647754791,B
-6.220150681970926,2.0781654644895284,A
-5.135810259866655,0.04172178698434159,A
-0.2240895608676552,7.416827769255258,B
-1.6732713298297313,7.205741629413922,B
-6.890199725787165,3.3293383611043756,A
-0.46623065464346913,5.604357379590371,B
-0.8515529569450355,4.757146139479102,B
-6.489172392262385,1.822182333075435,A
-5.402242256669743,3.4270952627065343,A
-1.2456661181593103,6.757285368054606,B
-1.8093354602689662,4.184992117452214,B
-5.783357303233101,3.2649507945620106,A
-0.8320399434332146,6.424748606863668,B
-2.453460812687358,4.367470634300469,B
-0.8199146284598525,4.726447316774799,B
-4.30580993028965,0.7299014963253816,A
0.8297401868740715,4.217761972944374,B
-2.987582850452676,5.6127368665339405,B
-4.258851565144971,3.230140103934252,A
-5.537631546613024,2.481688107490004,A
-5.942648450551259,1.289516311545685,A
-4.987666886422922,2.8335468692185684,A
0.4659807771538653,7.142558760528006,B
-5.353017065874312,2.360228368969972,A
-1.9584691764874549,3.4810540532977976,B
0.13913494098136314,5.420746260339629,B
-0.795443919162236,6.222651205069283,B
-5.86164213720612,2.2336766576907574,A
-1.1732963574654258,6.320323352700029,B
-6.655363736704962,2.8298498765742357,A
-0.9560151631547356,5.4056794303288385,B
1.2360132030179427,7.092426550464591,B
-5.6038726863595585,3.987834225422195,A
-5.588537671801547,5.206019500646203,A
-0.9809111515407121,6.272830018549209,B
-0.7995927135967096,4.296820916594715,B
-2.365966213850436,5.755435881201041,B
0.6633344382334756,5.863094935728511,B
-5.8987751435953495,3.834161614243045,A
-4.9450366372959795,1.1610671456525947,A
-2.3168138913128002,5.658711171723001,B
-0.3210023525143447,5.64592537440907,B
-5.673468066174559,3.2387702874615893,A
-5.921818792673607,1.5450186363569385,A
-5.467048768420553,1.5918291491415224,A
-0.9129385976954617,6.2361160831314315,B
-0.9227056579725108,5.330022248663828,B
-2.6820191566298295,5.91788872678104,B
-6.950716276047546,1.9741577544591518,A
-2.2070474607389468,6.952781611423231,B
-1.41077469637499,5.826285656873726,B
-6.137731018853122,3.785357878325579,A
-2.196966161089267,5.580041218199618,B
-2.0114851033805397,5.807053750778012,B
-6.330747900666212,3.331332914869511,A
-2.0907356094239544,6.122272232656965,B
-8.56711496856097,3.983205404074576,A
-2.0524835283305243,5.36516089239617,B
-6.643631882547839,2.3854797043057077,A
-6.306405825683501,2.4604646121458567,A
-7.904959866892547,3.652559125701152,A
-1.4720775135345467,4.7833409540984615,B
-2.2729140670313237,5.400533190405774,B
-5.46538276695998,2.965683388690447,A
-6.445384721078459,2.9426583209510095,A
-6.326710129268806,1.7017063980159195,A
-5.87840563267909,3.0087091171502096,A
-0.956863897514503,5.164592157368605,B
-5.881234144706888,1.3906364832265992,A
-5.12566633692683,4.549960573590008,A
-5.642564541467189,3.1532878201614603,A
-5.529978229228451,1.4801465888914458,A
-6.446257119699141,4.366708740811927,A
-6.352719532601153,3.5011446083677877,A
-5.957727605644453,3.146896045113746,A
-1.9499381453874718,7.437487193781725,B
-6.514377006676798,2.9704635660940313,A
-0.8896062223848905,4.437108195889096,B
-0.6603609403559862,5.532873521523297,B
-1.2954949122675445,6.4511245204402785,B
0.185738532396853,6.299930120826053,B
-6.852494988871488,2.878433025137554,A
-5.327936279426012,4.83313593625967,A
-1.0637724745340291,5.981664245021788,B
-1.5052889142210994,5.394729497118985,B
-6.8534008148531615,3.4993787520107666,A
-5.0195752677023355,3.434121443139315,A
-7.056330344907532,2.7763733516956464,A
-1.628809800008539,4.925355586202274,B
-3.320425706027758,4.704416457258468,B
-0.9792078130298745,5.986599698808122,B
-1.9496972669459707,5.466689137517042,B
-5.856597863441293,3.3086961329649367,A
-7.417263915473386,2.6916306359490867,A
-6.146106406536759,2.995952398660003,A
-1.1775328624769537,5.670188859399465,B
-1.4141443320752256,6.505048170696547,B
-4.640210317938223,2.647630274722617,A
-1.073842837871716,6.68998950351849,B
-0.983720380177806,5.464400403175023,B
-6.503688358230251,2.4442937854801237,A
-0.48579268776474815,5.284165445856137,B
-2.0013073954806195,4.826059941627449,B
-0.6375830336482311,4.627075191117793,B
-4.848452800292768,0.8952698675673971,A
-6.567451220622146,2.7796130744106096,A
-4.848505376951948,2.5948059730011717,A
-3.061002912289797,4.797047828580243,B
-6.089768679413525,2.0422108401001147,A
-1.4409176325544695,5.243752275057921,B
-6.38715647291263,5.0799666315005005,A
-6.242219306384829,1.891572497233218,A
-5.475507704743389,3.120805094506494,A
-7.571584273922998,2.3412572208477234,A
-5.930054997418257,2.593402050091087,A
-4.851459438242017,1.9728701360907377,A
-8.293231241515084,2.10867298036339,A
-5.065259422561841,2.0106259052805924,A
-1.1463332029086206,5.3440817678381265,B
-1.8177475706028696,6.812758637072546,B
-6.694238338350624,2.514053460167006,A
-5.043225170284881,2.6892871369543734,A
